ProductName,ProductNumber,Domain,LanguageCode,URL(oldwebsite),URL(currentwebsite)
Bemfola,EMEA/H/C/002615,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002615/WC500166818.pdf,https://www.ema.europa.eu/en/documents/product-information/bemfola-epar-product-information_en.pdf
Bemrist Breezhaler,EMEA/H/C/005516,human,en,,https://www.ema.europa.eu/en/documents/product-information/bemrist-breezhaler-epar-product-information_en.pdf
BeneFIX,EMEA/H/C/000139,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000139/WC500020390.pdf,https://www.ema.europa.eu/en/documents/product-information/benefix-epar-product-information_en.pdf
Benepali,EMEA/H/C/004007,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004007/WC500200378.pdf,https://www.ema.europa.eu/en/documents/product-information/benepali-epar-product-information_en.pdf
Benlysta,EMEA/H/C/002015,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002015/WC500110150.pdf,https://www.ema.europa.eu/en/documents/product-information/benlysta-epar-product-information_en.pdf
Beovu ,EMEA/H/C/004913,human,en,,https://www.ema.europa.eu/en/documents/product-information/beovu-epar-product-information_en.pdf
Beromun,EMEA/H/C/000206,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000206/WC500052493.pdf,https://www.ema.europa.eu/en/documents/product-information/beromun-epar-product-information_en.pdf
Besponsa,EMEA/H/C/004119,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004119/WC500231261.pdf,https://www.ema.europa.eu/en/documents/product-information/besponsa-epar-product-information_en.pdf
Besremi,EMEA/H/C/004128,human,en,,https://www.ema.europa.eu/en/documents/product-information/besremi-epar-product-information_en.pdf
Betaferon,EMEA/H/C/000081,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000081/WC500053225.pdf,https://www.ema.europa.eu/en/documents/product-information/betaferon-epar-product-information_en.pdf
Betmiga,EMEA/H/C/002388,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002388/WC500137309.pdf,https://www.ema.europa.eu/en/documents/product-information/betmiga-epar-product-information_en.pdf
Bevespi Aerosphere,EMEA/H/C/004245,human,en,,https://www.ema.europa.eu/en/documents/product-information/bevespi-aerosphere-epar-product-information_en.pdf
Bexsero,EMEA/H/C/002333,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002333/WC500137881.pdf,https://www.ema.europa.eu/en/documents/product-information/bexsero-epar-product-information_en.pdf
Biktarvy,EMEA/H/C/004449,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004449/WC500250892.pdf,https://www.ema.europa.eu/en/documents/product-information/biktarvy-epar-product-information_en.pdf
Bimzelx,EMEA/H/C/005316,human,en,,https://www.ema.europa.eu/en/documents/product-information/bimzelx-epar-product-information_en.pdf
BindRen,EMEA/H/C/002377,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002377/WC500139119.pdf,https://www.ema.europa.eu/en/documents/product-information/bindren-epar-product-information_en.pdf
Binocrit,EMEA/H/C/000725,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000725/WC500053680.pdf,https://www.ema.europa.eu/en/documents/product-information/binocrit-epar-product-information_en.pdf
Biograstim,EMEA/H/C/000826,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000826/WC500053901.pdf,https://www.ema.europa.eu/en/documents/product-information/biograstim-epar-product-information_en.pdf
Biopoin,EMEA/H/C/001036,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001036/WC500040793.pdf,https://www.ema.europa.eu/en/documents/product-information/biopoin-epar-product-information_en.pdf
BiResp Spiromax,EMEA/H/C/003890,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003890/WC500167100.pdf,https://www.ema.europa.eu/en/documents/product-information/biresp-spiromax-epar-product-information_en.pdf
Blenrep,EMEA/H/C/004935 ,human,en,,https://www.ema.europa.eu/en/documents/product-information/blenrep-epar-product-information_en.pdf
Blincyto,EMEA/H/C/003731,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003731/WC500198228.pdf,https://www.ema.europa.eu/en/documents/product-information/blincyto-epar-product-information_en.pdf
Blitzima,EMEA/H/C/004723,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004723/WC500233585.pdf,https://www.ema.europa.eu/en/documents/product-information/blitzima-epar-product-information_en.pdf
Bluevac BTV8,EMEA/V/C/000156,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000156/WC500105740.pdf,https://www.ema.europa.eu/en/documents/product-information/bluevac-btv8-epar-product-information_en.pdf
Bondenza (previously Ibandronic Acid Roche),EMEA/H/C/000502,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000502/WC500053536.pdf,https://www.ema.europa.eu/en/documents/product-information/bondenza-epar-product-information_en.pdf
Bondronat,EMEA/H/C/000101,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000101/WC500053178.pdf,https://www.ema.europa.eu/en/documents/product-information/bondronat-epar-product-information_en.pdf
Bonqat,EMEA/V/C/005489,veterinary,en,,https://www.ema.europa.eu/en/documents/product-information/bonqat-epar-product-information_en.pdf
Bonviva,EMEA/H/C/000501,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000501/WC500052652.pdf,https://www.ema.europa.eu/en/documents/product-information/bonviva-epar-product-information_en.pdf
Bortezomib Accord,EMEA/H/C/003984,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003984/WC500190560.pdf,https://www.ema.europa.eu/en/documents/product-information/bortezomib-accord-epar-product-information_en.pdf
Bortezomib Fresenius Kabi,EMEA/H/C/005074,human,en,,https://www.ema.europa.eu/en/documents/product-information/bortezomib-fresenius-kabi-epar-product-information_en.pdf 
Bortezomib Hospira,EMEA/H/C/004207,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004207/WC500211353.pdf,https://www.ema.europa.eu/en/documents/product-information/bortezomib-hospira-epar-product-information_en.pdf
Bortezomib Sun,EMEA/H/C/004076,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004076/WC500211565.pdf,https://www.ema.europa.eu/en/documents/product-information/bortezomib-sun-epar-product-information_en.pdf
Bosulif,EMEA/H/C/002373,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002373/WC500141721.pdf,https://www.ema.europa.eu/en/documents/product-information/bosulif-epar-product-information_en.pdf
Bovalto Ibraxion,EMEA/V/C/000051,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000051/WC500064129.pdf,https://www.ema.europa.eu/en/documents/product-information/ibraxion-epar-product-information_en.pdf
Bovela,EMEA/V/C/003703,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003703/WC500182852.pdf,https://www.ema.europa.eu/en/documents/product-information/bovela-epar-product-information_en.pdf
Bovilis Blue-8,EMEA/V/C/004776,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/004776/WC500239993.pdf,https://www.ema.europa.eu/en/documents/product-information/bovilis-blue-8-epar-product-information_en.pdf
Bovilis BTV8,EMEA/V/C/000148,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000148/WC500096309.pdf,https://www.ema.europa.eu/en/documents/product-information/bovilis-btv8-epar-product-information_en.pdf
Braftovi,EMEA/H/C/004580,human,en,,https://www.ema.europa.eu/en/documents/product-information/braftovi-epar-product-information_en.pdf
Bravecto,EMEA/V/C/002526,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002526/WC500163859.pdf,https://www.ema.europa.eu/en/documents/product-information/bravecto-epar-product-information_en.pdf
Bravecto Plus,EMEA/V/C/004440,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/004440/WC500250111.pdf,https://www.ema.europa.eu/en/documents/product-information/bravecto-plus-epar-product-information_en.pdf
Bretaris Genuair,EMEA/H/C/002706,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002706/WC500132732.pdf,https://www.ema.europa.eu/en/documents/product-information/bretaris-genuair-epar-product-information_en.pdf
Breyanzi,EMEA/H/C/004731,human,en,,https://www.ema.europa.eu/en/documents/product-information/breyanzi-epar-product-information_en.pdf
Bridion,EMEA/H/C/000885,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000885/WC500052310.pdf,https://www.ema.europa.eu/en/documents/product-information/bridion-epar-product-information_en.pdf
Brilique,EMEA/H/C/001241,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001241/WC500100494.pdf,https://www.ema.europa.eu/en/documents/product-information/brilique-epar-product-information_en.pdf
Brimica Genuair,EMEA/H/C/003969,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003969/WC500178254.pdf,https://www.ema.europa.eu/en/documents/product-information/brimica-genuair-epar-product-information_en.pdf
Brinavess,EMEA/H/C/001215,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001215/WC500097154.pdf,https://www.ema.europa.eu/en/documents/product-information/brinavess-epar-product-information_en.pdf
Brineura,EMEA/H/C/004065,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004065/WC500229798.pdf,https://www.ema.europa.eu/en/documents/product-information/brineura-epar-product-information_en.pdf
Brintellix,EMEA/H/C/002717,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002717/WC500159449.pdf,https://www.ema.europa.eu/en/documents/product-information/brintellix-epar-product-information_en.pdf
Briviact (inItaly: Nubriveo),EMEA/H/C/003898,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003898/WC500200206.pdf,https://www.ema.europa.eu/en/documents/product-information/briviact-epar-product-information_en.pdf
Broadline,EMEA/V/C/002700,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002700/WC500163991.pdf,https://www.ema.europa.eu/en/documents/product-information/broadline-epar-product-information_en.pdf
Bronchitol,EMEA/H/C/001252,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001252/WC500130592.pdf,https://www.ema.europa.eu/en/documents/product-information/bronchitol-epar-product-information_en.pdf
BroPair Spiromax,EMEA/H/C/005591,human,en,,https://www.ema.europa.eu/en/documents/assessment-report/bropair-spiromax-epar-public-assessment-report_en.pdf
Brukinsa,EMEA/H/C/004978,human,en,,https://www.ema.europa.eu/documents/product-information/brukinsa-epar-product-information_en.pdf
BTVPUR,EMEA/V/C/002231,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002231/WC500100236.pdf,https://www.ema.europa.eu/en/documents/product-information/btvpur-epar-product-information_en.pdf
BTVPURAlSap1,EMEA/V/C/002230,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002230/WC500100232.pdf,https://www.ema.europa.eu/en/documents/product-information/btvpur-alsap-1-epar-product-information_en.pdf
BTVPURAlSap2-4,EMEA/V/C/000139,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000139/WC500098658.pdf,https://www.ema.europa.eu/en/documents/product-information/btvpur-alsap-2-4-epar-product-information_en.pdf
BTVPURAlsap8,EMEA/V/C/000146,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000146/WC500066712.pdf,https://www.ema.europa.eu/en/documents/product-information/btvpur-alsap-8-epar-product-information_en.pdf
Buccolam,EMEA/H/C/002267,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002267/WC500112310.pdf,https://www.ema.europa.eu/en/documents/product-information/buccolam-epar-product-information_en.pdf
Budesonide/Formoterol Teva Pharma B.V.,EMEA/H/C/004882,human,en,,https://www.ema.europa.eu/en/documents/product-information/budesonide/formoterol-teva-pharma-bv-epar-product-information_en.pdf
Budesonide/FormoterolTeva,EMEA/H/C/003951,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003951/WC500178100.pdf,https://www.ema.europa.eu/en/documents/product-information/budesonide/formoterol-teva-epar-product-information_en.pdf
Budesonide/FormoterolTevaPharmaB.V.,EMEA/H/C/003953,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003953/WC500178094.pdf,https://www.ema.europa.eu/en/documents/product-information/budesonide/formoterol-teva-pharma-bv-epar-product-information-withdrawn_en.pdf
Busilvex,EMEA/H/C/000472,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000472/WC500052066.pdf,https://www.ema.europa.eu/en/documents/product-information/busilvex-epar-product-information_en.pdf
Busulfan Fresenius Kabi,EMEA/H/C/002806,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002806/WC500175676.pdf,https://www.ema.europa.eu/en/documents/product-information/busulfan-fresenius-kabi-epar-product-information_en.pdf
Buvidal,EMEA/H/C/004651,human,en,,https://www.ema.europa.eu/documents/product-information/buvidal-epar-product-information_en.pdf
Bydureon,EMEA/H/C/002020,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002020/WC500108241.pdf,https://www.ema.europa.eu/en/documents/product-information/bydureon-epar-product-information_en.pdf
Byetta,EMEA/H/C/000698,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000698/WC500051845.pdf,https://www.ema.europa.eu/en/documents/product-information/byetta-epar-product-information_en.pdf
Byfavo,EMEA/H/C/005246,human,en,,https://www.ema.europa.eu/en/documents/product-information/byfavo-epar-product-information_en.pdf
Bylvay,EMEA/H/C/004691,human,en,,https://www.ema.europa.eu/en/documents/product-information/bylvay-epar-product-information_en.pdf
Byooviz,EMEA/H/C/005545,human,en,,https://www.ema.europa.eu/en/documents/product-information/byooviz-epar-product-information_en.pdf
Cabazitaxel Accord,EMEA/H/C/005178,human,en,,https://www.ema.europa.eu/en/documents/product-information/cabazitaxel-accord-epar-product-information_en.pdf
Cablivi,EMEA/H/C/004426,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004426/WC500255071.pdf,https://www.ema.europa.eu/en/documents/product-information/cablivi-epar-product-information_en.pdf
